"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.474,"13C0",58.088
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.074,"13C1",-0.029
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.385,"13C2",40.694
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.051,"13C3",-0.054
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.015,"13C4",1.243
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.072
"20120713 A549 24H Glucosa C1C2 2_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.013
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.475,"13C0",58.262
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.075,"13C1",0.068
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.383,"13C2",40.491
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.051,"13C3",-0.022
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.13
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.084
"20120713 A549 24H Glucosa C1C2 3_S100 G3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.474,"13C0",58.088
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.075,"13C1",0.086
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.384,"13C2",40.563
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.051,"13C3",-0.037
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.015,"13C4",1.242
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.072
"20120713 A549 24H Glucosa C1C2 3_S100 G3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.013
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.474,"13C0",58.146
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.075,"13C1",0.086
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.383,"13C2",40.49
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.051,"13C3",-0.022
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.015,"13C4",1.242
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.072
"20120713 A549 24H Glucosa C1C2 3_S100 G3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.013
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.832,"13C0",100
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.13,"13C1",0
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.032,"13C2",0
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.004,"13C3",0
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.001,"13C4",0
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0,"13C5",0
"20120713 A549 Cold_S100 G3_001.CDF","A549"," "," ","0","1","_","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",0
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.58
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.021
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.096
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.087
"20120720 NCI 0h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.636
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.064
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.013,"13C4",0.985
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.099
"20120720 NCI 0h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.58
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.021
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.096
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.087
"20120720 NCI 0h Glucosa C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.58
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.021
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.096
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.087
"20120720 NCI 0h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.58
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.021
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.096
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.087
"20120720 NCI 0h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.452,"13C0",55.58
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.072,"13C1",0.135
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.405,"13C2",43.021
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.055,"13C3",0.096
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.096
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.087
"20120720 NCI 0h Glucosa C1C2 2_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","2","0","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.472,"13C0",57.97
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.074,"13C1",0.007
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.385,"13C2",40.772
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.052,"13C3",0.059
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.12
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.085
"20120720 NCI 24h Glucosa C1C2 1_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.472,"13C0",57.855
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.075,"13C1",0.122
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.385,"13C2",40.675
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.052,"13C3",0.06
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.117
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.085
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0.001,"13C6",0.086
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.472,"13C0",57.97
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.074,"13C1",0.007
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.385,"13C2",40.772
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.052,"13C3",0.059
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.014,"13C4",1.12
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.085
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.468,"13C0",57.503
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","329",0.073,"13C1",-0.037
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","330",0.391,"13C2",41.469
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","331",0.052,"13C3",-0.032
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","332",0.013,"13C4",1.014
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","333",0.002,"13C5",0.097
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","334",0,"13C6",-0.014
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","327",0,"13C-1",NA
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glucose","CHEBI:","C1-C6","C14H18O8N1","3.74","328",0.467,"13C0",57.329
